stop_id,stop_name,route_count
15637,ÇİKOOP,7
15638,ÇİKOOP,7
21396,Üst Geçit,7
21397,Üst Geçit,7
10616,İller Bankası,7
21028,İzkent Son Durak,7
10257,İzmir Spor,7
50633,İçmeler Çıkış,7
30301,Şehit Hakan Ünal,7
30302,Şehit Hakan Ünal,7
30303,Şehit Murat Aslantürk,7
30306,Şehit Murat Aslantürk,7
10945,Şehit Piyade Uzman Çavuş Ayhan Elmacı,7
10946,Şehit Piyade Uzman Çavuş Ayhan Elmacı,7
12944,Şehit Polis Ahmet Atilla Güneş İlkokulu,7
50095,Şehit Üsteğmen Deveci,7
50098,Şehit Üsteğmen Deveci,7
30026,Şehitler,7
30027,Şehitler,7
30032,Şehitler Ortaokulu,7
30035,Şehitler Ortaokulu,7
30299,Adalet Mahallesi,6
30300,Adalet Mahallesi,6
30991,Adil Akçamlı,6
31474,Adil Demir Sitesi,6
31475,Adil Demir Sitesi,6
10822,Aksan,6
10823,Aksan,6
40142,Akıncılar Cami,6
40143,Akıncılar Cami,6
40145,Akıncılar Merkez,6
40146,Akıncılar Merkez,6
12469,Ali Fuat Erden Mahallesi Muhtarlığı,6
22737,Aliağa İlçe Emniyet Müdürlüğü,6
22740,Aliağa İlçe Emniyet Müdürlüğü,6
11750,Arıkbaşı Akçam,6
11751,Arıkbaşı Akçam,6
12234,Asmalı,6
12235,Asmalı,6
10802,Ayrancılar Mezarlık,6
10803,Ayrancılar Mezarlık,6
10808,Ayrancılar Petrol Ofisi,6
10809,Ayrancılar Petrol Ofisi,6
10016,Bahribaba,6
10812,Bahçelievler,6
21398,Bakım Merkezi,6
21593,Bakırçay Üniversitesi,6
50506,Barış Selçuk Parkı,6
50507,Barış Selçuk Parkı,6
12277,Basın Sitesi,6
12278,Basın Sitesi,6
30971,Bayraklı Çocuk Parkı,6
10907,Bayraktar,6
10908,Bayraktar,6
12213,Bayram Kahya,6
12214,Bayram Kahya,6
11072,Begonya,6
11077,Begonya,6
50386,Benzin İstasyonu,6
50387,Benzin İstasyonu,6
11784,Benzinlik,6
11785,Benzinlik,6
16397,Benzinlik,6
30108,Benzinlik,6
23009,Bergama Begonya,6
23801,Bergama Kantar,6
23011,Bergama Salkım,6
23128,Bergama Sanayi,6
10838,Beşevler Çeşme,6
10839,Beşevler Çeşme,6
10828,Beşyol,6
10829,Beşyol,6
31476,Bornova Kooperatif,6
31477,Bornova Kooperatif,6
31481,Bornova Tenis Kulübü,6
31482,Bornova Tenis Kulübü,6
12255,Bozyaka Devlet Hastanesi,6
12256,Bozyaka Devlet Hastanesi,6
41311,Buca Toki Girişi,6
41312,Buca Toki Girişi,6
40644,Buca İlçe Halk Kütüphanesi,6
40645,Buca İlçe Halk Kütüphanesi,6
10875,Bölge Trafik,6
10880,Bölge Trafik,6
20977,Büyük Çiğli Anadolu Lisesi,6
20978,Büyük Çiğli Anadolu Lisesi,6
10842,Camel,6
10843,Camel,6
11747,Dede Dağı,6
11748,Dede Dağı,6
30974,Dede Fırını,6
30983,Dede Fırını,6
31360,Depo,6
10879,Doğanay,6
10884,Doğanay,6
32428,Dumlupınar,6
10801,Egekent 4 Kavşak,6
20965,Egekent Dispanser,6
20966,Egekent Dispanser,6
12433,Egzozcu,6
12434,Egzozcu,6
51979,Ekoköy,6
20451,Emek,6
20452,Emek,6
10798,Emlakçılar,6
10799,Emlakçılar,6
22999,Eroğlu,6
50441,Esentepe,6
50442,Esentepe,6
10242,Etnografya Müzesi,6
31361,Evka 4 Depo,6
31365,Evka 4 Muhtarlık,6
31370,Evka 4 Son Durak,6
32372,Evka 4 İş Merkezi,6
31368,Evka-4 Anaokulu,6
31369,Evka-4 Anaokulu,6
40898,Fen Edebiyat,6
50433,Gölet Ata,6
50434,Gölet Ata,6
20453,Gümüşpala Merkez,6
20454,Gümüşpala Merkez,6
12472,Güzel İzmir Cami,6
50371,Güzelbahçe,6
10804,Havuzlu,6
10825,Havuzlu,6
30029,Havuzlu Kahve,6
30110,Hayat Ağacı,6
30979,Heykel,6
30980,Heykel,6
10117,Hisarönü,6
31295,Hükümet Konağı,6
50508,Jandarma,6
50509,Jandarma,6
50581,Jandarma,6
50105,Kahveler,6
50108,Kahveler,6
11392,Kamp,6
11393,Kamp,6
50439,Karakayalar,6
50440,Karakayalar,6
23001,Karayolları Bakımevi,6
30755,Kemalpaşa Havuz,6
30756,Kemalpaşa Havuz,6
10233,Koruluk,6
21402,Koyundere,6
21403,Koyundere,6
10832,Kuşcuburun Barbaros Ortaokulu,6
10833,Kuşcuburun Barbaros Ortaokulu.,6
10830,Kuşçuburun Karayolları,6
10831,Kuşçuburun Karayolları,6
20856,Körfez Köy,6
20857,Körfez Köy,6
16446,Küme Evler,6
16447,Küme Evler,6
11757,Kızılcaova,6
10425,Liman,6
31366,Mehmet Akif Cami,6
31367,Mehmet Akif Cami,6
12470,Memiş Kahya,6
12471,Memiş Kahya,6
15563,Menderes SGK,6
10703,Menderes sanayi,6
30045,Metaş,6
11786,Mezarlık,6
11787,Mezarlık,6
10227,Mezarlıkbaşı,6
10561,Meşale,6
10562,Meşale,6
30034,Mimar Sinan Mesleki ve Teknik Anadolu Lisesi,6
30037,Mimar Sinan Mesleki ve Teknik Anadolu Lisesi,6
40129,Mimarlık Fakültesi,6
40130,Mimarlık Fakültesi,6
10330,Montrö,6
20449,Muhtar,6
20450,Muhtar,6
40658,Mursal Meydanı,6
40659,Mursal Meydanı,6
20853,Mustafa Kemal Mahallesi Muhtarlığı,6
20858,Mustafa Kemal Mahallesi Muhtarlığı,6
10826,Namet,6
10827,Namet,6
40137,Nato 1,6
40138,Nato 1,6
31358,Nedim Dağtaş,6
31359,Nedim Dağtaş,6
11402,Opel,6
24086,Otel,6
30511,Otogar,6
10883,Pamukyazı Merkez,6
10888,Pamukyazı Merkez,6
10881,Pamukyazı Tamsa Seramik Fabrikası A.Ş. İlkokulu,6
10886,Pamukyazı Tamsa Seramik Fabrikası A.Ş. İlkokulu,6
31091,Park,6
31092,Park,6
31483,Profesörler Sitesi,6
31484,Profesörler Sitesi,6
10840,Reysaş,6
10841,Reysaş,6
10673,Sarnıç Alt Geçidi,6
13005,Sarnıç Dere,6
13006,Sarnıç Dere,6
50435,Seferihisar İMKB Mesleki ve Teknik Anadolu Lisesi,6
50436,Seferihisar İMKB Mesleki ve Teknik Anadolu Lisesi,6
10806,Sekseninci Yıl Cumhuriyet Parkı,6
10807,Sekseninci Yıl Cumhuriyet Parkı,6
24120,Semiye,6
10873,Sepici,6
10878,Sepici,6
11782,Sera,6
11783,Sera,6
40895,Sosyal Tesisler,6
40896,Sosyal Tesisler,6
13567,Sığacık Yol Ayrımı,6
16739,TOKİ Evleri,6
16740,TOKİ Evleri,6
10421,Tariş,6
21400,Tarımsal Araştırma,6
21401,Tarımsal Araştırma,6
40901,Teknopark,6
40902,Teknopark,6
50175,Teleferik,6
10844,Temel,6
10845,Temel,6
31131,Tepe,6
50197,Termal,6
10810,Tevfik Fikret,6
12474,Toprak,6
10648,Torbalı Devlet Hastanesi,6
10649,Torbalı Devlet Hastanesi,6
11398,Torbalı Sanayi,6
11400,Torbalı Sanayi Çıkışı,6
31467,Türkan Özilhan Devlet Hastanesi,6
31468,Türkan Özilhan Devlet Hastanesi,6
10794,Türkmenköy Jandarma,6
10795,Türkmenköy Jandarma,6
11404,Tütün Fabrikası,6
51944,Ulama,6
50453,Ulamış Giriş,6
50454,Ulamış Giriş,6
50437,Uluslararası Seferihisar İMKB Anadolu İmam Hatip Lisesi,6
50438,Uluslararası Seferihisar İMKB Anadolu İmam Hatip Lisesi,6
50578,Urla Anadolu Lisesi,6
51059,Urla Devlet Hastanesi,6
51060,Urla Devlet Hastanesi,6
50579,Urla Mesleki ve Teknik Anadolu Lisesi,6
50854,Urla Sanat,6
50855,Urla Sanat,6
50861,Urla Sanayi 2,6
50862,Urla Sanayi 2,6
50863,Urla Sanayi 3,6
50864,Urla Sanayi 3,6
11758,Yakapınar Giriş,6
12063,Yağhaneler,6
31362,Yeditepe İtfaiye,6
16476,Yeni Kent,6
30101,Yeni Kent,6
30102,Yeni Kent,6
12273,Yeşilyurt Devlet Hastanesi,6
12274,Yeşilyurt Devlet Hastanesi,6
12275,Yeşilyurt Huzurevi,6
12276,Yeşilyurt Huzurevi,6
12271,Yeşilyurt Çeşme,6
12272,Yeşilyurt Çeşme,6
10834,Yüksek Kahve,6
10835,Yüksek Kahve,6
50408,Çamlı Merkez,6
12833,Çamlık,6
10846,Çapak Yolu,6
10847,Çapak Yolu,6
30981,Çay Mahallesi,6
30982,Çay Mahallesi Son Durak,6
15436,Çaybaşı Fabrikalar,6
15437,Çaybaşı Fabrikalar,6
10871,Çaybaşı Mermerci,6
10876,Çaybaşı Mermerci,6
10849,Çetineller Otel,6
31093,Çeşme,6
31094,Çeşme,6
50388,Çiçek Mezatı,6
30975,Çorapçı,6
30976,Çorapçı,6
12236,Çöp Fabrikası,6
30753,Çınarköy Yolu,6
14971,Ödemiş Cezaevi,6
14972,Ödemiş Cezaevi,6
50443,Öğretmenevi,6
50444,Öğretmenevi,6
12435,Ülkü,6
12436,Ülkü,6
10796,Üç Pınarlar,6
10797,Üç Pınarlar,6
40066,İktisadi ve İdari Bilimler Fakültesi,6
40068,İktisadi ve İdari Bilimler Fakültesi,6
24032,İstiklal Meydanı,6
24033,İstiklal Meydanı,6
40175,İzban Koşu Durağı,6
40176,İzban Koşu Durağı,6
50111,İzmir Cengiz Aytmatov Sosyal Bilimler Lisesi,6
50114,İzmir Cengiz Aytmatov Sosyal Bilimler Lisesi,6
40897,İşletme Fakültesi,6
10877,Şahtaş,6
10882,Şahtaş,6
31485,Şehit Erkan Er Ortaokulu,6
30977,Şehit Hakan Uysal,6
30978,Şehit Hakan Uysal,6
12363,Şehit Halit Taş Ortaokulu,6
12364,Şehit Halit Taş Ortaokulu,6
40656,Şehit Polis Cebrail Aksöz,6
40657,Şehit Polis Cebrail Aksöz,6
40140,Şirinyer Ertuğrul Gazi Anadolu Lisesi,6
40141,Şirinyer Ertuğrul Gazi Anadolu Lisesi,6
